age,gender,income,credit_score,debt_ratio,employment_years,region,approved
38,Female,73779.75,719.0,0.55,18,South,1
30,Female,26581.0,644.0,0.65,6,West,0
62,Male,74034.24,452.0,0.83,38,East,1
56,Male,54522.58,698.0,0.49,36,East,1
39,Male,28290.17,612.0,0.57,17,South,0
42,Female,87481.33,729.0,0.82,18,North,1
63,Female,57719.43,556.0,0.63,43,West,1
28,Male,42899.11,674.0,0.36,8,East,1
52,Male,66527.1,679.0,0.64,30,East,1
55,Female,66835.96,524.0,0.88,34,West,0
70,Male,94259.17,775.0,0.77,45,North,1
56,Male,30087.53,630.0,0.49,36,South,1
69,Male,25000.0,651.0,0.3,45,South,1
33,Female,53676.85,557.0,0.36,9,East,1
35,Female,42361.57,617.0,0.79,12,South,0
62,Female,40569.38,608.0,0.52,41,East,1
30,Female,47636.72,633.0,0.54,8,South,0
43,Female,42922.74,758.0,0.9,21,East,0
40,Female,71088.61,759.0,0.82,20,South,1
38,Female,40199.55,594.0,0.69,15,East,0
42,Male,25000.0,538.0,0.49,19,West,0
68,Male,51124.32,587.0,0.47,45,West,1
53,Female,42843.8,635.0,0.46,33,South,1
71,Female,45888.77,554.0,0.72,45,South,1
44,Female,56561.66,693.0,0.63,24,West,1
39,Male,56026.25,637.0,0.33,15,South,1
51,Female,59279.75,536.0,0.8,30,South,0
48,Female,25000.0,655.0,0.6,28,West,0
41,Male,37356.67,707.0,0.78,17,South,0
56,Male,62721.22,540.0,0.52,35,East,1
43,Female,39734.51,641.0,0.3,23,West,1
34,Female,48097.4,577.0,0.55,14,West,0
56,Female,34643.68,666.0,0.42,34,North,1
73,Male,47353.01,595.0,0.84,45,North,1
55,Male,99246.14,648.0,0.43,35,East,1
61,Male,78916.52,690.0,0.74,41,East,1
35,Female,58154.14,642.0,0.46,12,East,1
60,Female,48918.06,619.0,0.31,40,East,1
30,Female,42723.17,596.0,0.6,10,South,0
73,Female,52428.39,452.0,0.42,45,West,1
51,Male,65535.62,800.0,0.61,28,East,1
35,Female,25000.0,608.0,0.69,14,South,0
55,Female,78748.29,518.0,0.36,31,South,1
67,Male,25000.0,562.0,0.71,45,East,0
41,Female,71375.25,668.0,0.82,20,East,1
47,Female,57756.23,761.0,0.87,24,East,1
63,Male,56872.34,570.0,0.49,39,South,1
70,Male,85033.14,593.0,0.76,45,West,1
72,Male,96640.69,629.0,0.55,45,West,1
55,Female,73849.09,735.0,0.78,35,South,1
51,Male,67691.9,666.0,0.41,27,West,1
72,Male,33748.93,653.0,0.58,45,South,1
45,Female,33540.23,685.0,0.81,22,South,0
45,Male,82486.32,702.0,0.37,25,East,1
63,Male,58541.7,597.0,0.84,43,South,1
37,Female,51862.18,608.0,0.79,16,South,0
53,Female,75893.13,528.0,0.59,29,South,1
74,Female,39132.27,558.0,0.36,45,South,1
61,Female,46863.7,664.0,0.41,41,South,1
70,Male,54523.56,584.0,0.64,45,North,1
59,Female,77630.02,579.0,0.49,38,North,1
45,Female,70259.1,792.0,0.36,21,South,1
28,Male,69158.93,577.0,0.88,6,East,0
37,Female,78538.09,624.0,0.45,15,South,1
49,Male,85587.37,630.0,0.9,26,South,1
46,Male,69411.44,716.0,0.84,22,West,1
30,Female,71088.55,496.0,0.63,6,South,0
52,Female,36246.53,555.0,0.57,32,South,1
71,Male,55156.4,640.0,0.68,45,South,1
37,Female,41788.97,567.0,0.43,13,South,1
29,Female,38188.26,554.0,0.41,9,South,0
56,Female,25000.0,545.0,0.5,35,West,1
32,Male,46244.0,591.0,0.51,8,South,0
57,Male,25000.0,604.0,0.65,34,West,0
60,Female,47167.16,507.0,0.52,36,West,1
71,Female,62320.06,571.0,0.71,45,South,1
40,Male,54782.75,749.0,0.48,20,South,1
40,Female,25787.89,482.0,0.8,18,South,0
68,Male,67495.25,683.0,0.33,45,South,1
70,Male,31838.43,709.0,0.38,45,West,1
40,Male,63207.5,842.0,0.85,20,West,1
67,Female,56472.27,660.0,0.44,45,West,1
45,Female,66693.66,693.0,0.32,24,South,1
32,Female,74661.47,513.0,0.5,9,South,1
44,Male,52645.43,539.0,0.3,21,South,1
63,Male,60047.58,599.0,0.4,40,East,1
51,Male,54550.84,713.0,0.39,27,South,1
64,Male,67412.27,718.0,0.71,43,South,1
40,Male,66039.54,568.0,0.77,18,West,0
54,Female,40130.39,690.0,0.74,32,West,1
42,Male,54465.98,676.0,0.61,19,North,1
52,Female,25000.0,685.0,0.49,29,North,1
29,Male,40647.25,637.0,0.86,5,South,0
73,Male,39502.89,677.0,0.73,45,South,1
28,Female,58345.29,645.0,0.4,6,South,1
62,Female,47944.43,622.0,0.44,38,West,1
61,Female,37740.89,542.0,0.83,41,East,0
29,Female,45821.33,518.0,0.8,5,West,0
52,Female,77507.42,723.0,0.84,31,South,1
73,Female,30510.08,663.0,0.36,45,North,1
70,Female,61275.28,543.0,0.88,45,West,1
64,Male,47931.12,562.0,0.44,41,South,1
66,Female,50773.55,757.0,0.4,44,West,1
41,Male,57405.05,558.0,0.74,17,South,0
37,Female,51911.27,495.0,0.81,15,South,0
50,Female,25000.0,615.0,0.81,30,West,0
37,Female,45252.0,776.0,0.38,17,East,1
42,Male,71530.62,711.0,0.85,20,East,1
30,Male,57434.44,583.0,0.46,10,West,1
28,Male,59609.28,613.0,0.88,4,South,0
50,Female,37950.3,512.0,0.86,28,West,0
66,Male,42747.3,571.0,0.84,44,West,0
36,Male,74466.67,496.0,0.59,15,North,1
64,Male,52286.37,746.0,0.64,41,South,1
51,Female,64478.13,588.0,0.41,31,East,1
51,Male,37864.25,741.0,0.74,29,West,1
31,Female,52622.92,464.0,0.54,7,West,0
70,Male,59393.85,547.0,0.87,45,South,1
58,Male,50463.83,645.0,0.51,35,South,1
59,Male,35190.59,693.0,0.83,36,South,0
31,Male,25000.0,573.0,0.6,7,North,0
57,Female,63667.96,649.0,0.59,36,South,1
38,Male,25000.0,676.0,0.38,15,South,1
43,Female,87577.11,593.0,0.53,21,South,1
40,Female,83052.78,496.0,0.57,16,West,1
45,Female,62742.44,557.0,0.89,22,West,0
47,Female,52460.05,702.0,0.67,23,West,1
69,Male,45880.54,647.0,0.52,45,South,1
34,Male,42733.42,692.0,0.84,11,South,0
41,Male,86765.48,605.0,0.81,19,South,1
47,Male,54679.98,672.0,0.75,25,South,1
38,Male,74489.88,611.0,0.38,16,South,1
29,Female,44887.42,614.0,0.8,8,South,0
54,Male,49067.31,525.0,0.56,33,South,1
52,Male,40810.14,633.0,0.72,31,East,0
71,Female,25000.0,639.0,0.44,45,South,1
34,Male,57403.63,650.0,0.35,14,South,1
68,Male,39565.67,727.0,0.72,45,East,1
60,Female,49826.46,508.0,0.6,40,South,1
72,Male,78672.69,599.0,0.33,45,West,1
67,Male,75077.5,532.0,0.78,43,East,1
34,Male,60743.76,668.0,0.81,14,West,0
55,Female,27533.77,713.0,0.72,33,North,0
50,Male,38802.68,607.0,0.51,28,South,1
31,Female,53783.91,563.0,0.34,9,West,1
65,Female,56322.31,722.0,0.66,41,East,1
54,Male,70200.02,500.0,0.66,31,South,1
44,Male,48216.28,617.0,0.64,22,South,0
64,Female,25000.0,670.0,0.35,41,South,1
54,Female,25000.0,628.0,0.35,31,East,1
49,Male,44346.12,637.0,0.58,27,South,1
61,Male,59534.35,627.0,0.33,41,South,1
74,Male,32439.56,564.0,0.32,45,South,1
34,Female,72059.59,569.0,0.51,13,North,1
29,Male,84753.43,734.0,0.72,6,East,1
68,Male,64476.27,591.0,0.39,45,East,1
51,Female,58116.94,648.0,0.32,31,West,1
52,Female,31362.16,599.0,0.85,28,South,0
48,Female,55969.04,741.0,0.32,24,West,1
50,Male,43998.29,708.0,0.6,29,South,1
34,Female,92659.19,736.0,0.46,12,South,1
73,Female,54548.09,825.0,0.86,45,East,1
56,Male,67777.25,564.0,0.83,35,South,1
32,Female,73333.67,627.0,0.58,9,South,1
36,Female,25000.0,623.0,0.59,14,East,0
60,Female,36484.01,520.0,0.33,38,East,1
71,Male,47643.21,628.0,0.57,45,East,1
57,Male,54211.21,456.0,0.41,37,South,1
34,Female,75196.48,484.0,0.35,11,South,1
71,Male,25000.0,386.0,0.49,45,South,0
63,Female,81307.38,512.0,0.72,41,South,1
29,Male,38511.8,486.0,0.81,5,East,0
29,Female,25000.0,509.0,0.52,9,South,0
44,Male,68060.18,575.0,0.36,23,South,1
29,Male,44855.42,477.0,0.8,7,West,0
64,Male,56414.42,619.0,0.74,40,West,1
39,Female,74581.81,636.0,0.81,17,West,0
34,Female,63471.37,748.0,0.78,14,South,1
31,Female,32062.62,819.0,0.55,11,West,1
64,Male,81310.9,706.0,0.53,43,South,1
51,Male,48674.04,601.0,0.85,27,North,0
39,Female,33550.23,682.0,0.55,19,East,1
44,Female,49922.4,584.0,0.33,21,South,1
46,Female,45380.2,666.0,0.42,26,South,1
60,Male,38796.22,603.0,0.83,36,North,0
64,Female,75380.07,636.0,0.48,42,East,1
70,Female,76663.82,629.0,0.31,45,South,1
50,Female,64343.88,675.0,0.87,26,South,0
41,Male,73438.54,640.0,0.89,18,South,0
64,Female,64115.24,680.0,0.51,42,East,1
43,Female,66947.56,727.0,0.34,21,West,1
66,Female,48590.67,558.0,0.33,45,West,1
72,Male,45432.77,668.0,0.62,45,West,1
73,Female,86420.4,453.0,0.8,45,East,1
70,Male,31275.47,850.0,0.31,45,South,1
67,Male,56726.12,578.0,0.56,45,East,1
38,Male,69749.74,645.0,0.49,17,West,1
66,Male,77523.72,704.0,0.35,43,East,1
43,Female,58206.22,595.0,0.81,19,West,0
67,Female,63969.66,742.0,0.32,45,West,1
55,Female,40606.48,639.0,0.86,32,West,0
46,Female,50149.17,552.0,0.32,25,South,1
41,Male,67787.73,656.0,0.36,20,South,1
47,Male,27260.3,592.0,0.61,24,West,0
41,Female,52682.41,410.0,0.49,18,North,0
37,Female,68347.54,453.0,0.44,16,South,1
71,Male,62152.88,562.0,0.52,45,East,1
73,Male,35661.94,569.0,0.61,45,South,1
28,Male,51744.57,850.0,0.73,7,East,0
73,Female,32216.26,608.0,0.5,45,South,1
38,Male,56935.29,675.0,0.32,17,West,1
67,Male,43190.19,606.0,0.41,43,South,1
41,Female,53411.82,678.0,0.77,19,West,0
36,Female,65546.01,585.0,0.47,14,East,1
62,Female,40376.11,625.0,0.66,40,East,1
28,Male,36817.62,690.0,0.73,8,North,0
37,Male,30173.86,568.0,0.62,14,West,0
71,Male,34917.87,573.0,0.54,45,West,1
59,Male,66740.77,614.0,0.69,39,East,1
47,Male,64138.86,399.0,0.72,24,South,0
53,Female,71501.87,618.0,0.54,33,South,1
30,Female,83657.94,667.0,0.48,10,East,1
53,Female,55240.05,431.0,0.67,33,South,0
50,Male,62219.2,619.0,0.65,27,West,1
37,Female,78602.89,709.0,0.51,15,East,1
35,Male,36227.02,726.0,0.76,15,South,0
70,Female,61424.63,831.0,0.89,45,North,1
48,Male,56984.12,778.0,0.6,25,East,1
69,Male,71786.64,672.0,0.56,45,South,1
57,Female,45710.59,808.0,0.59,35,West,1
56,Female,47761.08,747.0,0.39,35,West,1
39,Male,41766.55,772.0,0.77,16,South,0
66,Female,50890.23,768.0,0.72,43,West,1
72,Female,88129.19,587.0,0.84,45,South,1
47,Male,47578.4,850.0,0.36,26,South,1
31,Male,29632.16,571.0,0.61,7,West,0
56,Female,25000.0,634.0,0.84,32,South,0
43,Female,46477.73,725.0,0.76,20,South,0
35,Male,25997.67,518.0,0.78,11,East,0
57,Female,43876.25,621.0,0.44,35,North,1
53,Male,75919.87,619.0,0.41,33,West,1
61,Male,58133.27,578.0,0.35,39,South,1
65,Male,55270.12,603.0,0.48,41,South,1
71,Female,56565.56,815.0,0.89,45,South,1
38,Male,56873.3,613.0,0.51,14,West,1
62,Male,50435.01,683.0,0.7,40,South,1
73,Male,44737.12,568.0,0.67,45,South,1
36,Female,93010.21,533.0,0.65,14,West,1
61,Male,37722.37,587.0,0.79,38,South,0
45,Female,55569.59,691.0,0.64,24,South,1
68,Male,71159.17,546.0,0.32,44,West,1
67,Female,55733.59,646.0,0.88,44,West,1
40,Male,80263.77,741.0,0.51,19,West,1
71,Female,62897.66,570.0,0.79,45,North,1
71,Female,76375.63,592.0,0.79,45,South,1
47,Female,50589.03,668.0,0.53,27,South,1
66,Male,68057.97,599.0,0.34,45,East,1
42,Female,67700.85,674.0,0.35,22,South,1
49,Male,45257.79,602.0,0.32,27,South,1
74,Female,59672.63,708.0,0.6,45,South,1
63,Male,88262.04,613.0,0.38,43,East,1
52,Male,41420.97,566.0,0.85,29,South,0
62,Male,53303.47,661.0,0.54,39,West,1
28,Female,71329.49,732.0,0.66,4,South,1
50,Female,67625.55,680.0,0.48,30,West,1
55,Female,40498.8,686.0,0.43,33,South,1
60,Female,42478.56,509.0,0.59,37,South,1
28,Female,58351.82,501.0,0.65,7,North,0
74,Female,71972.82,635.0,0.39,45,South,1
73,Female,61138.27,738.0,0.83,45,South,1
36,Male,39518.5,621.0,0.31,12,South,1
56,Female,52852.44,804.0,0.35,33,South,1
37,Male,54694.75,579.0,0.34,13,South,1
69,Male,51335.02,711.0,0.6,45,South,1
66,Male,45683.5,669.0,0.8,45,South,1
63,Male,73372.14,621.0,0.46,43,South,1
33,Female,25000.0,681.0,0.43,9,West,0
64,Female,50272.23,752.0,0.37,42,East,1
70,Male,42719.79,618.0,0.52,45,South,1
39,Female,90534.29,692.0,0.52,18,West,1
57,Male,45896.69,535.0,0.61,35,South,1
40,Female,53392.41,700.0,0.8,16,West,0
59,Female,40367.43,668.0,0.44,35,East,1
58,Female,50323.55,505.0,0.55,37,South,1
34,Male,66430.41,668.0,0.77,13,East,0
71,Male,51122.41,640.0,0.57,45,South,1
37,Male,96657.62,694.0,0.32,16,North,1
55,Male,68514.83,699.0,0.57,33,South,1
57,Female,81061.68,611.0,0.88,36,South,1
45,Male,25000.0,551.0,0.56,24,South,0
58,Male,50733.49,562.0,0.4,36,South,1
74,Male,59334.34,690.0,0.35,45,West,1
63,Female,37659.52,555.0,0.4,41,South,1
74,Male,72419.73,669.0,0.43,45,West,1
46,Female,68268.38,551.0,0.65,23,South,1
46,Male,47647.99,770.0,0.42,23,South,1
46,Female,81484.89,567.0,0.36,25,South,1
46,Male,63041.39,628.0,0.38,23,East,1
73,Male,63011.9,614.0,0.88,45,South,1
56,Male,62790.62,703.0,0.46,36,South,1
46,Female,58894.02,749.0,0.63,25,South,1
47,Female,91101.79,574.0,0.73,27,South,1
48,Male,70453.97,561.0,0.77,24,East,1
58,Male,37454.17,476.0,0.8,35,South,0
32,Male,59280.31,558.0,0.75,8,South,0
37,Male,58479.9,606.0,0.61,14,South,1
61,Male,44455.05,614.0,0.72,38,South,1
61,Female,92567.41,564.0,0.7,38,East,1
65,Female,52543.42,610.0,0.45,45,West,1
45,Female,25000.0,677.0,0.84,22,East,0
60,Female,37902.3,650.0,0.51,39,West,1
62,Male,57891.61,731.0,0.82,40,East,1
57,Male,56601.57,771.0,0.83,34,South,1
61,Male,30449.92,465.0,0.84,38,West,0
68,Male,65112.45,672.0,0.63,45,South,1
43,Male,36485.08,637.0,0.85,20,East,0
44,Female,57119.98,555.0,0.81,20,South,0
63,Male,55299.47,671.0,0.62,40,West,1
61,Female,30150.63,582.0,0.64,40,South,1
68,Male,34266.8,527.0,0.79,45,South,0
38,Male,28016.22,661.0,0.51,18,West,0
41,Female,39352.69,776.0,0.62,20,South,1
39,Male,63463.72,640.0,0.34,18,West,1
69,Male,52772.5,620.0,0.6,45,East,1
56,Female,57434.14,597.0,0.65,35,South,1
64,Female,64053.11,477.0,0.84,41,South,0
46,Female,63947.91,682.0,0.59,24,South,1
37,Male,60861.33,671.0,0.64,14,East,1
43,Male,77299.46,656.0,0.59,23,East,1
43,Female,55744.16,605.0,0.75,19,South,0
45,Female,66047.5,665.0,0.63,23,East,1
34,Male,77657.95,765.0,0.34,11,West,1
35,Male,79267.52,598.0,0.7,11,South,1
72,Male,45336.52,713.0,0.83,45,North,1
60,Male,36163.8,628.0,0.66,40,South,1
57,Male,74840.47,599.0,0.53,36,North,1
58,Female,57355.14,617.0,0.74,36,North,1
30,Female,41606.76,459.0,0.77,7,South,0
35,Female,29993.08,576.0,0.87,12,West,0
49,Male,41116.67,631.0,0.64,25,West,0
42,Female,59776.19,687.0,0.54,22,South,1
57,Female,37979.49,681.0,0.39,37,West,1
73,Male,47671.82,647.0,0.49,45,South,1
48,Male,26056.91,613.0,0.77,26,South,0
45,Male,36597.73,665.0,0.34,25,South,1
35,Male,70345.57,618.0,0.79,11,East,0
34,Female,35028.0,793.0,0.73,10,South,0
69,Male,85189.57,630.0,0.43,45,East,1
31,Female,48004.34,593.0,0.89,10,South,0
57,Female,36175.89,714.0,0.4,34,East,1
39,Male,31231.42,636.0,0.59,15,East,0
63,Female,44977.32,702.0,0.73,40,East,1
35,Female,37510.47,439.0,0.8,11,East,0
35,Male,38728.65,642.0,0.33,14,East,1
60,Male,25039.41,669.0,0.86,37,West,0
35,Female,85230.2,726.0,0.38,11,East,1
37,Female,78971.93,522.0,0.55,16,East,1
59,Female,59363.54,634.0,0.8,38,South,1
71,Female,35656.41,518.0,0.85,45,South,0
57,Female,31051.39,616.0,0.34,36,East,1
45,Male,43424.86,578.0,0.66,21,West,0
58,Male,79571.44,689.0,0.57,34,South,1
32,Female,56454.68,546.0,0.58,12,South,0
33,Female,61038.23,485.0,0.45,9,South,1
66,Female,80950.29,611.0,0.49,45,South,1
65,Female,67773.02,542.0,0.37,44,West,1
62,Male,28250.98,633.0,0.67,41,South,1
50,Female,71405.14,766.0,0.66,28,South,1
34,Male,71750.28,584.0,0.42,11,South,1
47,Female,60460.53,574.0,0.67,23,South,1
35,Female,54285.8,686.0,0.33,14,East,1
30,Male,70982.67,609.0,0.69,6,East,0
47,Male,68477.92,815.0,0.76,25,West,1
50,Male,25000.0,655.0,0.45,27,South,1
39,Male,67578.35,506.0,0.73,16,North,0
57,Female,57238.63,520.0,0.31,35,East,1
31,Female,49212.27,580.0,0.36,8,South,1
48,Female,43584.75,678.0,0.55,24,South,1
33,Female,80096.2,454.0,0.57,12,South,1
48,Female,69928.03,575.0,0.48,27,South,1
69,Male,30106.28,718.0,0.8,45,South,1
35,Male,69789.8,850.0,0.6,13,South,1
33,Female,38641.08,564.0,0.67,9,West,0
47,Female,28718.92,575.0,0.89,24,South,0
59,Male,85948.0,600.0,0.81,37,South,1
56,Female,53187.9,654.0,0.39,35,South,1
32,Female,29742.47,606.0,0.83,8,West,0
53,Male,50717.85,620.0,0.51,33,East,1
43,Female,82815.23,611.0,0.47,23,West,1
46,Male,74906.19,673.0,0.85,26,West,1
51,Female,63916.86,701.0,0.61,30,South,1
59,Male,60315.2,558.0,0.8,35,East,1
65,Female,56345.25,572.0,0.34,42,South,1
63,Male,34637.81,676.0,0.87,39,South,0
53,Male,71567.03,689.0,0.82,32,East,1
61,Male,62716.86,630.0,0.82,38,West,1
63,Female,40322.59,541.0,0.36,40,South,1
39,Female,36372.61,698.0,0.39,17,South,1
63,Female,40198.47,530.0,0.8,42,West,0
55,Female,77793.55,699.0,0.44,34,South,1
72,Female,36666.68,569.0,0.5,45,North,1
36,Female,45149.01,657.0,0.51,14,South,1
66,Male,63523.14,551.0,0.61,44,South,1
40,Female,62766.01,554.0,0.38,19,South,1
54,Male,25000.0,503.0,0.76,34,West,0
35,Male,53237.85,545.0,0.52,11,West,0
57,Female,51890.41,728.0,0.68,34,South,1
29,Female,73803.85,564.0,0.86,7,South,0
74,Female,45840.78,518.0,0.38,45,East,1
67,Male,73028.93,484.0,0.65,45,East,1
44,Female,49949.91,658.0,0.31,20,South,1
29,Female,46901.35,614.0,0.54,8,South,0
59,Male,48752.94,542.0,0.37,35,South,1
44,Female,41717.27,698.0,0.34,21,South,1
39,Male,46695.75,586.0,0.36,16,West,1
68,Female,45651.6,676.0,0.43,45,South,1
58,Female,71713.81,568.0,0.81,37,South,1
57,Male,81633.37,573.0,0.5,36,South,1
43,Male,85367.31,673.0,0.46,20,South,1
30,Female,72809.23,711.0,0.86,6,West,0
72,Male,68324.66,696.0,0.66,45,South,1
68,Female,39494.27,793.0,0.52,45,East,1
31,Female,58332.02,749.0,0.71,11,West,1
29,Female,52476.76,578.0,0.9,7,East,0
38,Male,54173.17,380.0,0.73,14,South,0
34,Male,66936.53,628.0,0.35,12,West,1
51,Male,34180.06,656.0,0.5,27,West,1
52,Female,80159.27,642.0,0.33,31,West,1
46,Male,25000.0,803.0,0.9,24,South,0
39,Male,63491.55,718.0,0.75,18,South,1
46,Male,66646.57,707.0,0.84,22,South,1
53,Male,57552.67,519.0,0.44,31,South,1
36,Female,41838.55,635.0,0.71,15,East,0
63,Male,76111.42,780.0,0.45,41,South,1
50,Male,69272.15,592.0,0.45,29,South,1
32,Male,38925.09,641.0,0.42,10,South,1
45,Female,45768.16,624.0,0.69,25,South,0
49,Male,86663.08,705.0,0.49,28,South,1
54,Female,33726.38,568.0,0.76,30,South,0
68,Female,41095.84,629.0,0.33,45,South,1
30,Female,69442.7,619.0,0.85,7,West,0
29,Female,80500.15,672.0,0.45,5,East,1
70,Male,46436.96,549.0,0.34,45,South,1
28,Female,36580.96,599.0,0.73,5,South,0
48,Female,44685.73,677.0,0.55,25,South,1
69,Male,42628.59,665.0,0.64,45,South,1
35,Male,57136.52,591.0,0.37,13,West,1
40,Male,29034.4,472.0,0.61,17,West,0
42,Female,45550.93,564.0,0.69,22,South,0
50,Female,83857.65,399.0,0.9,28,West,0
47,Male,45155.41,529.0,0.74,26,South,0
29,Female,64119.98,760.0,0.38,6,South,1
49,Female,35829.93,606.0,0.63,26,West,0
54,Male,53120.54,604.0,0.37,32,South,1
68,Male,52224.31,666.0,0.45,45,South,1
71,Female,30906.46,759.0,0.8,45,South,1
48,Female,70602.91,576.0,0.78,24,South,1
41,Male,55622.82,659.0,0.67,17,South,1
42,Male,43248.02,554.0,0.77,22,West,0
29,Male,49654.25,683.0,0.63,8,North,0
31,Male,31764.81,679.0,0.78,11,East,0
69,Male,63756.66,614.0,0.76,45,South,1
42,Male,47839.77,515.0,0.86,18,South,0
42,Male,69267.01,850.0,0.72,20,East,1
51,Female,64085.33,586.0,0.86,29,South,0
42,Female,91589.69,484.0,0.58,19,South,1
73,Female,46384.42,678.0,0.63,45,South,1
33,Female,87248.75,493.0,0.31,12,East,1
51,Male,45810.38,644.0,0.32,31,South,1
36,Female,31486.33,650.0,0.82,16,South,0
39,Male,65032.03,561.0,0.54,19,South,1
47,Female,67704.43,573.0,0.44,23,East,1
53,Male,39533.28,710.0,0.57,31,West,1
64,Male,67591.26,498.0,0.67,43,East,1
59,Female,35824.86,566.0,0.83,39,North,0
41,Female,32811.53,650.0,0.6,20,South,0
31,Male,41034.06,732.0,0.68,9,West,0
73,Female,61468.1,679.0,0.78,45,South,1
59,Male,88919.19,627.0,0.56,36,East,1
43,Female,80669.9,661.0,0.81,22,West,1
34,Male,43917.28,529.0,0.38,11,East,1
65,Male,29343.16,591.0,0.77,44,South,0
73,Female,56906.38,644.0,0.6,45,South,1
67,Male,50484.05,643.0,0.33,45,East,1
72,Female,56363.13,601.0,0.63,45,East,1
55,Male,50366.57,590.0,0.47,33,North,1
39,Male,31354.74,584.0,0.34,16,South,1
70,Male,27347.16,597.0,0.78,45,East,0
34,Male,41038.52,731.0,0.89,14,South,0
66,Female,40796.57,649.0,0.63,45,East,1
64,Female,72324.81,622.0,0.4,40,South,1
42,Male,56819.44,504.0,0.57,22,East,1
56,Male,88275.94,782.0,0.38,33,South,1
48,Female,55484.52,621.0,0.7,25,North,1
29,Female,51278.38,525.0,0.89,9,West,0
37,Female,45103.66,546.0,0.69,13,South,0
53,Female,69937.43,611.0,0.59,31,South,1
68,Male,87592.77,721.0,0.73,44,North,1
70,Male,45878.14,572.0,0.32,45,North,1
68,Male,50756.51,601.0,0.53,45,East,1
29,Female,25000.0,529.0,0.6,8,South,0
73,Male,49832.55,721.0,0.73,45,South,1
70,Female,32880.59,746.0,0.63,45,South,1
52,Male,43731.82,545.0,0.43,28,South,1
58,Female,107591.64,770.0,0.74,36,South,1
70,Male,34296.52,702.0,0.86,45,East,1
70,Male,61110.96,712.0,0.41,45,South,1
45,Female,82799.74,623.0,0.4,24,South,1
55,Male,25000.0,567.0,0.7,34,West,0
28,Male,67575.21,604.0,0.48,6,West,1
62,Female,50015.17,710.0,0.78,40,South,1
34,Female,46171.32,630.0,0.45,14,South,1
73,Male,70197.84,564.0,0.43,45,North,1
50,Female,51451.51,735.0,0.5,26,East,1
54,Female,60857.13,646.0,0.83,33,South,1
68,Female,33848.5,575.0,0.48,45,South,1
28,Female,69167.79,645.0,0.48,4,South,1
38,Male,83244.0,560.0,0.81,17,East,0
37,Male,95210.29,676.0,0.73,14,South,1
38,Male,40086.27,660.0,0.86,15,East,0
62,Female,88125.3,426.0,0.66,40,South,1
46,Female,49560.7,745.0,0.87,26,South,0
70,Male,61385.15,440.0,0.43,45,South,1
41,Female,60959.83,559.0,0.73,21,East,0
73,Male,76575.41,574.0,0.66,45,South,1
73,Male,28858.51,691.0,0.46,45,South,1
69,Male,53335.76,608.0,0.71,45,South,1
55,Female,41487.31,796.0,0.36,31,East,1
64,Male,67456.21,713.0,0.68,42,South,1
46,Male,36719.47,768.0,0.56,24,East,1
60,Male,69111.97,664.0,0.68,36,South,1
33,Female,55987.96,516.0,0.88,11,South,0
43,Male,33161.83,604.0,0.76,23,South,0
70,Male,58125.24,685.0,0.44,45,South,1
35,Female,28504.71,716.0,0.58,15,North,0
69,Male,80541.97,598.0,0.41,45,South,1
59,Female,28114.31,654.0,0.88,37,West,0
47,Female,26940.43,620.0,0.81,26,South,0
49,Female,59983.57,585.0,0.47,28,North,1
49,Male,34738.32,706.0,0.5,28,East,1
71,Female,50556.06,656.0,0.86,45,South,1
72,Female,51796.62,682.0,0.81,45,West,1
35,Male,48136.18,573.0,0.89,12,West,0
51,Male,79979.51,435.0,0.35,27,South,1
31,Male,74921.78,570.0,0.6,10,West,1
35,Female,73656.39,691.0,0.68,13,West,1
67,Male,59829.25,585.0,0.67,43,North,1
53,Male,55184.44,593.0,0.74,31,West,1
39,Female,60380.31,502.0,0.89,16,South,0
73,Male,25000.0,526.0,0.65,45,North,0
53,Female,25000.0,818.0,0.79,31,West,0
73,Female,77818.78,632.0,0.73,45,South,1
50,Female,73559.79,716.0,0.34,29,East,1
58,Male,52455.13,607.0,0.32,34,East,1
54,Male,56151.1,690.0,0.4,32,West,1
55,Male,92364.69,642.0,0.75,32,South,1
49,Female,37584.71,733.0,0.8,27,South,0
69,Male,30529.82,547.0,0.83,45,West,0
34,Female,53533.4,782.0,0.46,13,South,1
63,Male,67312.24,590.0,0.81,41,North,1
36,Male,26965.41,616.0,0.34,12,South,1
39,Male,29146.22,505.0,0.71,18,South,0
44,Female,57545.15,705.0,0.65,24,South,1
71,Male,66277.7,530.0,0.77,45,South,1
55,Male,66573.57,600.0,0.32,33,South,1
31,Female,31102.79,778.0,0.76,7,South,0
43,Female,76757.24,722.0,0.47,21,West,1
66,Male,63852.92,463.0,0.42,45,South,1
28,Female,58240.73,709.0,0.8,7,South,0
72,Male,36563.61,581.0,0.51,45,North,1
67,Male,65110.72,752.0,0.71,45,South,1
48,Male,58482.38,568.0,0.58,25,South,1
72,Male,42034.68,506.0,0.59,45,East,1
28,Female,54431.62,543.0,0.87,6,South,0
34,Female,28971.13,584.0,0.39,14,North,0
51,Male,51977.87,621.0,0.77,29,East,0
64,Female,41149.57,548.0,0.5,41,West,1
50,Female,57978.6,698.0,0.39,27,West,1
65,Male,41312.51,763.0,0.64,43,South,1
28,Female,44102.67,674.0,0.73,6,South,0
33,Female,59546.85,625.0,0.86,13,North,0
31,Female,61411.8,665.0,0.76,11,South,0
